Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.1.2-10.0.2.4-37828-80-6,10.0.1.2,37828,10.0.2.4,80,6,16/07/2026 10:05:23 AM,6664133,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4501710875218127,3332066.5,4653402.551844456,6622519.0,41614.0,6664133.0,3332066.5,4653402.551844456,6622519.0,41614.0,0,0,0,0,0,0,0,0,0,96,0,0.4501710875218127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,126,0,0,32,41614.0,0.0,41614.0,41614.0,6622519.0,0.0,6622519.0,6622519.0,NeedManualLabel
10.0.1.2-10.0.2.4-37790-80-6,10.0.1.2,37790,10.0.2.4,80,6,16/07/2026 10:05:23 AM,6704271,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.44747594481189673,3352135.5,4681754.705342912,6662636.0,41635.0,6704271.0,3352135.5,4681754.705342912,6662636.0,41635.0,0,0,0,0,0,0,0,0,0,96,0,0.44747594481189673,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,126,0,0,32,41635.0,0.0,41635.0,41635.0,6662636.0,0.0,6662636.0,6662636.0,NeedManualLabel
10.0.1.2-10.0.2.4-37754-80-6,10.0.1.2,37754,10.0.2.4,80,6,16/07/2026 10:05:23 AM,6745389,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.44474825692039405,3372694.5,4709268.230198881,6702650.0,42739.0,6745389.0,3372694.5,4709268.230198881,6702650.0,42739.0,0,0,0,0,0,0,0,0,0,96,0,0.44474825692039405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,126,0,0,32,42739.0,0.0,42739.0,42739.0,6702650.0,0.0,6702650.0,6702650.0,NeedManualLabel
10.0.1.2-10.0.2.4-37728-80-6,10.0.1.2,37728,10.0.2.4,80,6,16/07/2026 10:05:23 AM,6785915,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.44209218653637716,3392957.5,4731510.981107885,6738641.0,47274.0,6785915.0,3392957.5,4731510.981107885,6738641.0,47274.0,0,0,0,0,0,0,0,0,0,96,0,0.44209218653637716,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,126,0,0,32,47274.0,0.0,47274.0,47274.0,6738641.0,0.0,6738641.0,6738641.0,NeedManualLabel
10.0.1.2-10.0.2.4-37708-80-6,10.0.1.2,37708,10.0.2.4,80,6,16/07/2026 10:05:23 AM,6826461,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.43946636478257184,3413230.5,4765194.719736488,6782732.0,43729.0,6826461.0,3413230.5,4765194.719736488,6782732.0,43729.0,0,0,0,0,0,0,0,0,0,96,0,0.43946636478257184,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,126,0,0,32,43729.0,0.0,43729.0,43729.0,6782732.0,0.0,6782732.0,6782732.0,NeedManualLabel
10.0.1.2-10.0.2.4-37530-80-6,10.0.1.2,37530,10.0.2.4,80,6,16/07/2026 10:05:22 AM,10258769,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.072253405842358,0.3899103293972211,3419589.666666667,5846043.664502544,1.0170019E7,42280.0,1.0212299E7,5106149.5,7161392.924987463,1.0170019E7,42280.0,0,0,0,0,0,0,0,0,0,96,20,0.29243274704791583,0.09747758234930527,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,42280.0,0.0,42280.0,42280.0,1.0170019E7,0.0,1.0170019E7,1.0170019E7,NeedManualLabel
10.0.1.2-10.0.2.4-37538-80-6,10.0.1.2,37538,10.0.2.4,80,6,16/07/2026 10:05:22 AM,10218552,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.076473457296102,0.39144489356221895,3406184.0,5823234.123094056,1.0130275E7,41726.0,1.0172001E7,5086000.5,7133681.410232763,1.0130275E7,41726.0,0,0,0,0,0,0,0,0,0,96,20,0.2935836701716642,0.09786122339055474,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,41726.0,0.0,41726.0,41726.0,1.0130275E7,0.0,1.0130275E7,1.0130275E7,NeedManualLabel
10.0.1.2-10.0.2.4-37562-80-6,10.0.1.2,37562,10.0.2.4,80,6,16/07/2026 10:05:22 AM,10178069,3,1,10.0,0.0,10.0,0.0,3.3333333333333335,5.773502691896258,0.0,0.0,0.0,0.0,0.9825046381587705,0.3930018552635082,3392689.666666667,5800298.712533375,1.0090297E7,41210.0,1.0131507E7,5065753.5,7105777.562433579,1.0090297E7,41210.0,0,0,0,0,0,0,0,0,0,96,20,0.2947513914476312,0.09825046381587706,0.0,10.0,2.0,4.47213595499958,20.0,0,0,1,1,3,0,0,0,0.0,2.5,3.3333333333333335,0.0,0,0,0,0,0,0,3,10,1,0,126,0,1,32,41210.0,0.0,41210.0,41210.0,1.0090297E7,0.0,1.0090297E7,1.0090297E7,NeedManualLabel
10.0.1.2-10.0.2.4-37578-80-6,10.0.1.2,37578,10.0.2.4,80,6,16/07/2026 10:05:22 AM,10137904,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.0850369070371941,0.39455887528625244,3379301.333333333,5777267.977768587,1.0050315E7,41005.0,1.009132E7,5045660.0,7077650.975998322,1.0050315E7,41005.0,0,0,0,0,0,0,0,0,0,96,20,0.2959191564646893,0.09863971882156311,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,41005.0,0.0,41005.0,41005.0,1.0050315E7,0.0,1.0050315E7,1.0050315E7,NeedManualLabel
10.0.1.2-10.0.2.4-37596-80-6,10.0.1.2,37596,10.0.2.4,80,6,16/07/2026 10:05:22 AM,10097623,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.0893652892368828,0.39613283244977554,3365874.333333333,5750906.4376887875,1.0006449E7,44624.0,1.0051073E7,5025536.5,7044074.010493679,1.0006449E7,44624.0,0,0,0,0,0,0,0,0,0,96,20,0.29709962433733167,0.09903320811244389,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,3,11,1,0,126,0,1,32,44624.0,0.0,44624.0,44624.0,1.0006449E7,0.0,1.0006449E7,1.0006449E7,NeedManualLabel
